,Node,Line node,Stance action,Tag,Running cost,Annotation,Motif,Time,Beat,Line,Line with active holds,BPM,Left foot hint,Right foot hint,Left foot,Right foot,Left hand,Right hand,Cost,foot_inversion,angle,hand_inversion,foot_position,hold_footslide,hold_footswitch,move,jump,bracket,hands,move_without_action,downpress,double_step,min_cost,multihit,double_step_in_multi,bracket_for_1panel,hold_alternate
88,"27.833333333333332:p2`a5,p2`36;--,1-:any-any-any",27.83333333,"p2`a5,p2`36;--,1-",any-any-any,494.49,alternate,,18.7845304,27.83333333,`0000000001,`0000000001,90.5,,1,,1,,,5.32,0,0,0,0,0,0,0.120527109,0,0,0,0,0,0,5.2,0,0,0,0
89,"28.0:p2`a9,p2`36;-1,--:any-any-any",28,"p2`a9,p2`36;-1,--",any-any-any,500.48,,,18.89502763,28,`0000000010,`0000000010,90.5,1,,1,,,,5.99,0,0,0,0.01,0,0,0.782824863,0,0,0,0,0,0,5.2,0,0,0,0
90,"28.166666666666668:p2`a9,p2`56;--,1-:any-any-any",28.16666667,"p2`a9,p2`56;--,1-",any-any-any,507.2,alternate,,19.00552487,28.16666667,`0000000100,`0000000100,90.5,,1,,1,,,6.72,1.5,0,0,0.01,0,0,0.007591483,0,0,0,0,0,0,5.2,0,0,0,0
91,"28.333333333333332:p2`47,p2`56;-1,--:any-any-any",28.33333333,"p2`47,p2`56;-1,--",any-any-any,514.19,alternate,,19.11602211,28.33333333,`0000001000,`0000001000,90.5,1,,1,,,,6.99,0,0,0,0,0,0,1.793203328,0,0,0,0,0,0,5.2,0,0,0,0
92,"28.5:p2`47,p2`a1;--,-1:any-any-any",28.5,"p2`47,p2`a1;--,-1",any-any-any,520.55,,,19.22651935,28.5,`0000010000,`0000010000,90.5,,1,,1,,,6.36,0,0,0,0.01,0,0,1.154376158,0,0,0,0,0,0,5.2,0,0,0,0
93,"28.666666666666668:p1`a9c,p2`a1;-1,--:any-any-any",28.66666667,"p1`a9c,p2`a1;-1,--",any-any-any,527.13,alternate,,19.33701658,28.66666667,`0001000000,`0001000000,90.5,1,,1,,,,6.58,0,0,0,0.02,0,0,1.360810182,0,0,0,0,0,0,5.2,0,0,0,0
94,"28.833333333333332:p1`a9c,p2`47;--,-1:any-any-any",28.83333333,"p1`a9c,p2`47;--,-1",any-any-any,532.46,alternate,,19.44751382,28.83333333,`0000001000,`0000001000,90.5,,1,,1,,,5.33,0,0,0,0.01,0,0,0.120624269,0,0,0,0,0,0,5.2,0,0,0,0
95,"29.0:p1`36c,p2`47;1-,--:any-any-any",29,"p1`36c,p2`47;1-,--",any-any-any,537.81,,,19.55801106,29,`0000100000,`0000100000,90.5,1,,1,,,,5.35,0,0,0,0,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
96,"29.166666666666668:p1`36c,p2`14c;--,1-:any-any-any",29.16666667,"p1`36c,p2`14c;--,1-",any-any-any,543.72,alternate,,19.6685083,29.16666667,`0000010000,`0000010000,90.5,,1,,1,,,5.91,0,0,0,0,0,0,0.705051237,0,0,0,0,0,0,5.2,0,0,0,0
97,"29.5:p1`36c,p2`14c;1-,--:any-any-any",29.5,"p1`36c,p2`14c;1-,--",any-any-any,548.72,,,19.88950277,29.5,`0000100000,`0000100000,90.5,1,,1,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
98,"29.666666666666668:p1`36c,p2`14c;--,1-:any-any-any",29.66666667,"p1`36c,p2`14c;--,1-",any-any-any,553.72,alternate,,20.00000001,29.66666667,`0000010000,`0000010000,90.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
99,"29.833333333333332:p2`a7c,p2`14c;-1,--:any-any-any",29.83333333,"p2`a7c,p2`14c;-1,--",any-any-any,559.34,alternate,,20.11049725,29.83333333,`0000001000,`0000001000,90.5,1,,1,,,,5.62,0,0,0,0.01,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
100,"30.0:p2`a7c,p1`3-p2`4c;--,1-:any-any-any",30,"p2`a7c,p1`3-p2`4c;--,1-",any-any-any,566.17,,,20.22099449,30,`0000100000,`0000100000,90.5,,1,,1,,,6.83,1.5,0,0,0.01,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
101,"30.166666666666668:p2`a7c,p1`3-p2`4c;-1,--:any-any-any",30.16666667,"p2`a7c,p1`3-p2`4c;-1,--",any-any-any,572.68,alternate,,20.33149172,30.16666667,`0000001000,`0000001000,90.5,1,,1,,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
102,"30.333333333333332:p2`a7c,p2`14c;--,1-:any-any-any",30.33333333,"p2`a7c,p2`14c;--,1-",any-any-any,578.01,alternate,,20.44198896,30.33333333,`0000010000,`0000010000,90.5,,1,,1,,,5.33,0,0,0,0.01,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
103,"30.5:p1`36c,p2`14c;1-,--:any-any-any",30.5,"p1`36c,p2`14c;1-,--",any-any-any,583.62,,,20.5524862,30.5,`0000100000,`0000100000,90.5,1,,1,,,,5.61,0,0,0,0,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
104,"30.666666666666668:p1`36c,p2`47c;--,-1:any-any-any",30.66666667,"p1`36c,p2`47c;--,-1",any-any-any,588.98,alternate,,20.66298344,30.66666667,`0000001000,`0000001000,90.5,,1,,1,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
105,"30.833333333333332:p2`1-p1`6c,p2`47c;1-,--:any-any-any",30.83333333,"p2`1-p1`6c,p2`47c;1-,--",any-any-any,594.28,alternate,,20.77348067,30.83333333,`0000010000,`0000010000,90.5,1,,1,,,,5.3,0,0,0,0,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
106,"31.0:p2`1-p1`6c,p2`47c;--,-1:any-any-any",31,"p2`1-p1`6c,p2`47c;--,-1",any-any-any,599.28,,,20.88397791,31,`0000001000,`0000001000,90.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
107,"31.166666666666668:p1`36c,p2`47c;1-,--:any-any-any",31.16666667,"p1`36c,p2`47c;1-,--",any-any-any,604.58,alternate,,20.99447515,31.16666667,`0000100000,`0000100000,90.5,1,,1,,,,5.3,0,0,0,0,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
108,"31.333333333333332:p1`36c,p2`14c;--,1-:any-any-any",31.33333333,"p1`36c,p2`14c;--,1-",any-any-any,609.94,alternate,,21.10497239,31.33333333,`0000010000,`0000010000,90.5,,1,,1,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
109,"31.5:p1`69c,p2`14c;-1,--:any-any-any",31.5,"p1`69c,p2`14c;-1,--",any-any-any,615.3,,,21.21546962,31.5,`0001000000,`0001000000,90.5,1,,1,,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
110,"31.666666666666668:p1`69c,p1`3-p2`4c;--,1-:any-any-any",31.66666667,"p1`69c,p1`3-p2`4c;--,1-",any-any-any,620.62,alternate,,21.32596686,31.66666667,`0000100000,`0000100000,90.5,,1,,1,,,5.32,0,0,0,0,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
111,"31.833333333333332:p1`69c,p1`3-p2`4c;-1,--:any-any-any",31.83333333,"p1`69c,p1`3-p2`4c;-1,--",any-any-any,625.62,alternate,,21.4364641,31.83333333,`0001000000,`0001000000,90.5,1,,1,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
112,"32.0:p1`69c,p2`14c;--,1-:any-any-any",32,"p1`69c,p2`14c;--,1-",any-any-any,630.94,,,21.54696134,32,`0000010000,`0000010000,90.5,,1,,1,,,5.32,0,0,0,0,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
113,"32.166666666666664:p1`36c,p2`14c;1-,--:any-any-any",32.16666667,"p1`36c,p2`14c;1-,--",any-any-any,636.3,alternate,,21.65745857,32.16666667,`0000100000,`0000100000,90.5,1,,1,,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
114,"32.333333333333336:p1`36c,p1`a9c;--,-1:any-any-any",32.33333333,"p1`36c,p1`a9c;--,-1",any-any-any,641.92,,,21.87845305,32.33333333,`0001000000,`0001000000,90.5,,1,,1,,,5.62,0,0,0,0.01,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
115,"32.5:p2`1-p1`6c,p1`a9c;1-,--:any-any-any",32.5,"p2`1-p1`6c,p1`a9c;1-,--",any-any-any,648.73,alternate,,21.98895029,32.5,`0000010000,`0000010000,90.5,1,,1,,,,6.81,1.5,0,0,0.01,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
116,"32.666666666666664:p2`1-p1`6c,p1`a9c;--,-1:any-any-any",32.66666667,"p2`1-p1`6c,p1`a9c;--,-1",any-any-any,655.24,alternate,,22.09944752,32.66666667,`0001000000,`0001000000,90.5,,1,,1,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
117,"32.833333333333336:p1`36c,p1`a9c;1-,--:any-any-any",32.83333333,"p1`36c,p1`a9c;1-,--",any-any-any,660.55,,,22.320442,32.83333333,`0000100000,`0000100000,90.5,1,,1,,,,5.31,0,0,0,0.01,0,0,0.099275414,0,0,0,0,0,0,5.2,0,0,0,0
118,"33.0:p1`36c,p2`14c;--,1-:any-any-any",33,"p1`36c,p2`14c;--,1-",any-any-any,666.16,alternate,,22.43093924,33,`0000010000,`0000010000,90.5,,1,,1,,,5.61,0,0,0,0,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
119,"33.166666666666664:p1`69c,p2`14c;-1,--:any-any-any",33.16666667,"p1`69c,p2`14c;-1,--",any-any-any,671.52,alternate,,22.54143647,33.16666667,`0001000000,`0001000000,90.5,1,,1,,,,5.36,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,5.2,0,0,0,0
120,"33.333333333333336:p1`69c,p1`3-p2`4c;--,1-:any-any-any",33.33333333,"p1`69c,p1`3-p2`4c;--,1-",any-any-any,676.84,,,22.76243095,33.33333333,`0000100000,`0000100000,90.5,,1,,1,,,5.32,0,0,0,0,0,0,0.116225699,0,0,0,0,0,0,5.2,0,0,0,0
121,"33.5:p1`65,p1`3-p2`4c;-1,--:any-any-any",33.5,"p1`65,p1`3-p2`4c;-1,--",any-any-any,682.57,alternate,,22.87292819,33.5,`0010000000,`0010000000,90.5,1,,1,,,,5.73,0,0,0,0,0,0,0.531926843,0,0,0,0,0,0,5.2,0,0,0,0
122,"33.666666666666664:p1`65,p1`69c;--,-1:any-any-any",33.66666667,"p1`65,p1`69c;--,-1",any-any-any,687.91,alternate,,22.98342542,33.66666667,`0001000000,`0001000000,90.5,,1,,1,,,5.34,0,0,0,0,0,0,0.142685363,0,0,0,0,0,0,5.2,0,0,0,0
123,"33.833333333333336:p1`36,p1`69c;1-,--:any-any-any",33.83333333,"p1`36,p1`69c;1-,--",any-any-any,693.17,,,23.2044199,33.83333333,`0000100000,`0000100000,90.5,1,,1,,,,5.26,0,0,0,0,0,0,0.057217239,0,0,0,0,0,0,5.2,0,0,0,0
124,"34.0:p1`36,p1`69c;--,-1:any-any-any",34,"p1`36,p1`69c;--,-1",any-any-any,698.17,alternate,,23.31491714,34,`0001000000,`0001000000,90.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
125,"34.166666666666664:p1`65,p1`69c;-1,--:any-any-any",34.16666667,"p1`65,p1`69c;-1,--",any-any-any,703.43,alternate,,23.42541437,34.16666667,`0010000000,`0010000000,90.5,1,,1,,,,5.26,0,0,0,0,0,0,0.057217239,0,0,0,0,0,0,5.2,0,0,0,0
126,"34.333333333333336:p1`65,p1`36;--,1-:any-any-any",34.33333333,"p1`65,p1`36;--,1-",any-any-any,709.35,,,23.64640885,34.33333333,`0000100000,`0000100000,90.5,,1,,1,,,5.92,0,0,0,0,0,0,0.719258238,0,0,0,0,0,0,5.2,0,0,0,0
127,"34.5:p1`a9,p1`36;-1,--:any-any-any",34.5,"p1`a9,p1`36;-1,--",any-any-any,714.9,alternate,,23.75690609,34.5,`0001000000,`0001000000,90.5,1,,1,,,,5.55,0,0,0,0.01,0,0,0.340180416,0,0,0,0,0,0,5.2,0,0,0,0
128,"34.666666666666664:p1`a9,p1`56;--,1-:any-any-any",34.66666667,"p1`a9,p1`56;--,1-",any-any-any,721.62,alternate,,23.86740332,34.66666667,`0010000000,`0010000000,90.5,,1,,1,,,6.72,1.5,0,0,0.01,0,0,0.007591483,0,0,0,0,0,0,5.2,0,0,0,0
129,"34.833333333333336:p1`a9,p1`56;-1,--:any-any-any",34.83333333,"p1`a9,p1`56;-1,--",any-any-any,728.13,,,24.0883978,34.83333333,`0001000000,`0001000000,90.5,1,,1,,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
130,"35.0:p1`a9,p1`36;--,1-:any-any-any",35,"p1`a9,p1`36;--,1-",any-any-any,733.35,alternate,,24.19889504,35,`0000100000,`0000100000,90.5,,1,,1,,,5.22,0,0,0,0.01,0,0,0.007591483,0,0,0,0,0,0,5.2,0,0,0,0
131,"35.166666666666664:p1`a5,p1`36;-1,--:any-any-any",35.16666667,"p1`a5,p1`36;-1,--",any-any-any,739.33,alternate,,24.30939228,35.16666667,`0010000000,`0010000000,90.5,1,,1,,,,5.98,0,0,0,0,0,0,0.782824863,0,0,0,0,0,0,5.2,0,0,0,0
132,"35.333333333333336:p1`a5,p1`69;--,-1:any-any-any",35.33333333,"p1`a5,p1`69;--,-1",any-any-any,744.65,,,24.53038675,35.33333333,`0001000000,`0001000000,90.5,,1,,1,,,5.32,0,0,0,0,0,0,0.120527109,0,0,0,0,0,0,5.2,0,0,0,0
133,"35.5:p1`47,p1`69;-1,--:any-any-any",35.5,"p1`47,p1`69;-1,--",any-any-any,750.53,alternate,,24.64088399,35.5,`0100000000,`0100000000,90.5,1,,1,,,,5.88,0,0,0,0,0,0,0.678320113,0,0,0,0,0,0,5.2,0,0,0,0
134,"35.666666666666664:p1`47,p1`56;--,1-:any-any-any",35.66666667,"p1`47,p1`56;--,1-",any-any-any,755.86,alternate,,24.75138123,35.66666667,`0010000000,`0010000000,90.5,,1,,1,,,5.33,0,0,0,0,0,0,0.13295675,0,0,0,0,0,0,5.2,0,0,0,0
135,"35.833333333333336:p1`a1,p1`56;-1,--:any-any-any",35.83333333,"p1`a1,p1`56;-1,--",any-any-any,761.19,,,24.9723757,35.83333333,`1000000000,`1000000000,90.5,1,,1,,,,5.33,0,0,0,0.01,0,0,0.120624269,0,0,0,0,0,0,5.2,0,0,0,0
136,"36.0:p1`a1,p1`56;--,1-:any-any-any",36,"p1`a1,p1`56;--,1-",any-any-any,766.2,alternate,,25.08287294,36,`0010000000,`0010000000,90.5,,1,,1,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
137,"36.166666666666664:p1`a3,p1`56;-1,--:any-any-any",36.16666667,"p1`a3,p1`56;-1,--",any-any-any,774.7,alternate,,25.19337018,36.16666667,`0000100000,`0000100000,90.5,1,,1,,,,8.5,1.5,0,0,0.01,0,0,1.785918825,0,0,0,0,0,0,5.2,0,0,0,0
138,"36.333333333333336:p1`a3,p2`14c;--,2-:any-any-any",36.33333333,"p1`a3,p2`14c;--,2-",any-any-any,781.31,,,25.30386741,36.33333333,`0000020000,`0000020000,90.5,,2,,2,,,6.61,0,0,0,0.01,0,0,1.401069518,0,0,0,0,0,0,5.2,0,0,0,0
139,"36.5:p1`6-p2`7c,p2`14c;-1,3-:any-any-jack",36.5,"p1`6-p2`7c,p2`14c;-1,3-",any-any-jack,787.65,,"((36.5, 36.5), 'any-any-jackorfree')",25.41436465,36.5,`0000031000,`0000031000,90.5,1,3,1,3,,,6.34,0,0.1,0,0,0,0,1.043854531,0,0,0,0,0,0,5.2,0,0,0,0
140,"37.0:p1`6-p2`7c,p2`a7;--,-1:any-any-any",37,"p1`6-p2`7c,p2`a7;--,-1",any-any-any,796.07,,,25.74585636,37,`0000001000,`0000001000,10000000000,,1,,1,,,8.42,0,0,0,0.01,0,0,0.705051237,0,0,0,0,0,2.5,5.2,0,0,0,0
141,"37.125:p2`54,p2`a7;1-,--:any-any-any",37.125,"p2`54,p2`a7;1-,--",any-any-any,803.54,alternate,,25.74585636,37.125,`0000000100,`0000000100,10000000000,1,,1,,,,7.47,1.5,0,0,0.01,0,0,0.759808337,0,0,0,0,0,0,5.2,0,0,0,0
142,"37.25:p2`54,p2`69;--,-1:any-any-any",37.25,"p2`54,p2`69;--,-1",any-any-any,810.53,alternate,,25.74585637,37.25,`0000000010,`0000000010,10000000000,,1,,1,,,6.99,0,0,0,0,0,0,1.793205797,0,0,0,0,0,0,5.2,0,0,0,0
143,"38.0:p2`54,p2`a3;--,-2:any-any-jack",38,"p2`54,p2`a3;--,-2",any-any-jack,818.36,,"((38.0, 41.5), 'any-any-jackoralternateorfree')",26.07734808,38,`0000000002,`0000000002,90.5,,2,,2,,,7.83,0,0,0,0.01,0,0,0.120551401,0,0,0,0,0,2.5,5.2,0,0,0,0
144,"38.5:p2`54,p2`a3;--,-3:any-any-jack",38.5,"p2`54,p2`a3;--,-3",any-any-jack,823.37,,"((38.0, 41.5), 'any-any-jackoralternateorfree')",26.40883979,38.5,`0000000003,`0000000003,90.5,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
145,"39.0:p2`1-p1`6c,p2`a3;2-,--:any-any-jack",39,"p2`1-p1`6c,p2`a3;2-,--",any-any-jack,829.65,alternate,"((38.0, 41.5), 'any-any-jackoralternateorfree')",26.7403315,39,`0000020000,`0000020000,90.5,2,,2,,,,6.28,0,0,0,0.01,0,0,1.06841151,0,0,0,0,0,0,5.2,0,0,0,0
146,"39.5:p2`1-p1`6c,p2`a3;3-,--:any-any-jack",39.5,"p2`1-p1`6c,p2`a3;3-,--",any-any-jack,834.66,,"((38.0, 41.5), 'any-any-jackoralternateorfree')",27.07182322,39.5,`0000030000,`0000030000,90.5,3,,3,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
147,"40.0:p2`1-p1`6c,p1`a3c;--,-2:any-any-jack",40,"p2`1-p1`6c,p1`a3c;--,-2",any-any-jack,845.83,alternate,"((38.0, 41.5), 'any-any-jackoralternateorfree')",27.40331493,40,`0000200000,`0000200000,90.5,,2,,2,,,11.17,1.5,0,0,0.01,0,0,4.456285327,0,0,0,0,0,0,5.2,0,0,0,0
148,"40.5:p2`1-p1`6c,p1`a3c;--,-3:any-any-jack",40.5,"p2`1-p1`6c,p1`a3c;--,-3",any-any-jack,852.34,,"((38.0, 41.5), 'any-any-jackoralternateorfree')",27.73480664,40.5,`0000300000,`0000300000,90.5,,3,,3,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
149,"41.0:p1`14,p1`a3c;2-,--:any-any-jack",41,"p1`14,p1`a3c;2-,--",any-any-jack,861.35,alternate,"((38.0, 41.5), 'any-any-jackoralternateorfree')",28.06629836,41,`2000000000,`2000000000,90.5,2,,2,,,,9.01,0,0,0,0.01,0,0,3.802310168,0,0,0,0,0,0,5.2,0,0,0,0
150,"41.5:p1`14,p1`a3c;3-,--:any-any-jack",41.5,"p1`14,p1`a3c;3-,--",any-any-jack,866.36,,"((38.0, 41.5), 'any-any-jackoralternateorfree')",28.39779007,41.5,`3000000000,`3000000000,90.5,3,,3,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
151,"42.0:p1`14,p1`56;--,2-:any-any-jack",42,"p1`14,p1`56;--,2-",any-any-jack,872.55,alternate,"((42.0, 45.5), 'any-any-jackoralternateorfree')",28.72928178,42,`0020000000,`0020000000,90.5,,2,,2,,,6.19,0,0,0,0,0,0,0.991925113,0,0,0,0,0,0,5.2,0,0,0,0
152,"42.5:p1`14,p1`56;--,3-:any-any-jack",42.5,"p1`14,p1`56;--,3-",any-any-jack,877.55,,"((42.0, 45.5), 'any-any-jackoralternateorfree')",29.06077349,42.5,`0030000000,`0030000000,90.5,,3,,3,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
153,"43.0:p1`a9,p1`56;-2,--:any-any-jack",43,"p1`a9,p1`56;-2,--",any-any-jack,886.09,alternate,"((42.0, 45.5), 'any-any-jackoralternateorfree')",29.39226521,43,`0002000000,`0002000000,90.5,2,,2,,,,8.54,1.5,0,0,0.01,0,0,1.826957245,0,0,0,0,0,0,5.2,0,0,0,0
154,"43.5:p1`a9,p1`56;-3,--:any-any-jack",43.5,"p1`a9,p1`56;-3,--",any-any-jack,892.6,,"((42.0, 45.5), 'any-any-jackoralternateorfree')",29.72375692,43.5,`0003000000,`0003000000,90.5,3,,3,,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
155,"44.0:p1`a9,p2`a7c;--,-2:any-any-jack",44,"p1`a9,p2`a7c;--,-2",any-any-jack,899.19,alternate,"((42.0, 45.5), 'any-any-jackoralternateorfree')",30.05524863,44,`0000002000,`0000002000,90.5,,2,,2,,,6.59,0,0,0,0.02,0,0,1.365658627,0,0,0,0,0,0,5.2,0,0,0,0
156,"44.5:p1`a9,p2`a7c;--,-3:any-any-jack",44.5,"p1`a9,p2`a7c;--,-3",any-any-jack,904.21,,"((42.0, 45.5), 'any-any-jackoralternateorfree')",30.49723758,44.5,`0000003000,`0000003000,90.5,,3,,3,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
157,"45.0:p2`54,p2`a7c;2-,--:any-any-jack",45,"p2`54,p2`a7c;2-,--",any-any-jack,913.81,alternate,"((42.0, 45.5), 'any-any-jackoralternateorfree')",30.93922653,45,`0000000200,`0000000200,90.5,2,,2,,,,9.6,1.5,0,0,0.01,0,0,2.888503372,0,0,0,0,0,0,5.2,0,0,0,0
158,"45.5:p2`54,p2`a7c;3-,--:any-any-jack",45.5,"p2`54,p2`a7c;3-,--",any-any-jack,920.32,,"((42.0, 45.5), 'any-any-jackoralternateorfree')",31.38121548,45.5,`0000000300,`0000000300,90.5,3,,3,,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
159,"45.833333333333336:p2`54,p2`a5;--,-1:footswitch-any-any",45.83333333,"p2`54,p2`a5;--,-1",footswitch-any-any,927.52,,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",31.7127072,45.83333333,`0000000100,`0000000100,90.5,1,,,1,,,7.2,0,0,0,0,0,0,2.004140439,0,0,0,0,0,0,5.2,0,0,0,0
160,"46.0:p2`a3,p2`a5;-1,--:footswitch-any-any",46,"p2`a3,p2`a5;-1,--",footswitch-any-any,935.38,alternate,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",31.82320443,46,`0000000001,`0000000001,90.5,,1,1,,,,7.86,1.5,0,0,0.01,0,0,1.14813612,0,0,0,0,0,0,5.2,0,0,0,0
161,"46.333333333333336:p2`a3,p2`a3;--,-1:footswitch-any-any",46.33333333,"p2`a3,p2`a3;--,-1",footswitch-any-any,941.42,jackorfootswitch,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",32.15469615,46.33333333,`0000000001,`0000000001,90.5,,1,,1,,,6.04,0,0,0,0.02,0,0,0.816298509,0,0,0,0,0,0,5.2,0,0,0,0
162,"46.5:p2`54,p2`a3;1-,--:footswitch-any-any",46.5,"p2`54,p2`a3;1-,--",footswitch-any-any,947.78,alternate,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",32.26519338,46.5,`0000000100,`0000000100,90.5,1,,1,,,,6.36,0,0,0,0.01,0,0,1.14813612,0,0,0,0,0,0,5.2,0,0,0,0
163,"46.833333333333336:p2`54,p2`45;--,-1:footswitch-any-any",46.83333333,"p2`54,p2`45;--,-1",footswitch-any-any,954.39,jackorfootswitch,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",32.5966851,46.83333333,`0000000100,`0000000100,90.5,,1,,1,,,6.61,0,0,0,0,0,0,1.405367691,0,0,0,0,0,0,5.2,0,0,0,0
164,"47.0:p2`14c,p2`45;1-,--:footswitch-any-any",47,"p2`14c,p2`45;1-,--",footswitch-any-any,960.21,alternate,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",32.70718233,47,`0000010000,`0000010000,90.5,1,,1,,,,5.82,0,0,0,0,0,0,0.616264127,0,0,0,0,0,0,5.2,0,0,0,0
165,"47.333333333333336:p2`14c,p2`14c;--,1-:footswitch-any-any",47.33333333,"p2`14c,p2`14c;--,1-",footswitch-any-any,965.92,jackorfootswitch,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",33.03867405,47.33333333,`0000010000,`0000010000,90.5,,1,,1,,,5.71,0,0,0,0,0,0,0.506364637,0,0,0,0,0,0,5.2,0,0,0,0
166,"47.5:p1`a9c,p2`14c;-1,--:footswitch-any-any",47.5,"p1`a9c,p2`14c;-1,--",footswitch-any-any,971.54,alternate,"((45.833333333333336, 47.5), 'jackorfootswitch-any-any')",33.14917128,47.5,`0001000000,`0001000000,90.5,1,,1,,,,5.62,0,0,0,0.01,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
167,"47.833333333333336:p1`a9c,p1`a9c;--,-1:footswitch-any-any",47.83333333,"p1`a9c,p1`a9c;--,-1",footswitch-any-any,977.17,jackorfootswitch,"((46.833333333333336, 48.5), 'jackorfootswitch-any-any')",33.480663,47.83333333,`0001000000,`0001000000,90.5,,1,,1,,,5.63,0,0,0,0.02,0,0,0.413682117,0,0,0,0,0,0,5.2,0,0,0,0
168,"48.0:p2`54,p1`a9c;1-,--:footswitch-any-any",48,"p2`54,p1`a9c;1-,--",footswitch-any-any,986,alternate,"((46.833333333333336, 48.5), 'jackorfootswitch-any-any')",33.59116023,48,`0000000100,`0000000100,90.5,1,,1,,,,8.83,2.25,0,0,0.01,0,0,1.372175505,0,0,0,0,0,0,5.2,0,0,0,0
169,"48.333333333333336:p2`54,p2`45;--,-1:footswitch-any-any",48.33333333,"p2`54,p2`45;--,-1",footswitch-any-any,992.82,jackorfootswitch,"((46.833333333333336, 48.5), 'jackorfootswitch-any-any')",33.92265195,48.33333333,`0000000100,`0000000100,90.5,,1,,1,,,6.82,0,0,0,0,0,0,1.624033155,0,0,0,0,0,0,5.2,0,0,0,0
170,"48.5:p2`1-p1`6c,p2`45;1-,--:footswitch-any-any",48.5,"p2`1-p1`6c,p2`45;1-,--",footswitch-any-any,999.09,alternate,"((46.833333333333336, 48.5), 'jackorfootswitch-any-any')",34.03314918,48.5,`0000010000,`0000010000,90.5,1,,1,,,,6.27,0,0,0,0,0,0,1.06841151,0,0,0,0,0,0,5.2,0,0,0,0
171,"48.833333333333336:p2`1-p1`6c,p2`a1c;--,-1:footswitch-any-any",48.83333333,"p2`1-p1`6c,p2`a1c;--,-1",footswitch-any-any,1004.86,jackorfootswitch,"((47.833333333333336, 49.5), 'jackorfootswitch-any-any')",34.3646409,48.83333333,`0000010000,`0000010000,90.5,,1,,1,,,5.77,0,0,0,0.01,0,0,0.560014601,0,0,0,0,0,0,5.2,0,0,0,0
